G_GAN,G_L1,D_loss,G_GAN_ma,G_L1_ma,D_loss_ma
3.512,2243.201,-9.499,2.870244057,1495.423132,-6.981414224
3.323,406.515,-5.091,2.892881854,1440.977726,-6.886893512
2.109,1871.409,-7.17,2.853687762,1462.499289,-6.901048837
2.667,1969.436,-5.938,2.844353374,1487.846125,-6.852896395
2.306,2012.691,-6.272,2.817435705,1514.088369,-6.823851575
1.699,412.636,-4.061,2.76151392,1459.01575,-6.685708996
5.129,489.876,-7.408,2.879888224,1410.558763,-6.721823547
2.297,494.679,-5.565,2.850743812,1364.764775,-6.663982369
1.576,2103.956,-5.181,2.787006622,1401.724336,-6.589833251
0.621,582.277,-4.287,2.678706291,1360.751969,-6.474691588
3.405,488.652,-7.386,2.715020976,1317.146971,-6.520257009
4.168,681.388,-6.666,2.787669927,1285.359022,-6.527544158
2.33,2494.005,-6.348,2.764786431,1345.791321,-6.518566951
2.203,409.788,-4.141,2.736697109,1298.991155,-6.399688603
2.714,1993.653,-5.838,2.735562254,1333.724247,-6.371604173
2.105,407.584,-6.168,2.704034141,1287.417235,-6.361423964
3.373,2405.057,-12.722,2.737482434,1343.299223,-6.679452766
3.188,561.917,-8.498,2.760008313,1304.230112,-6.770380128
2.597,2300.472,-5.923,2.751857897,1354.042206,-6.728011121
1.729,427.657,-4.123,2.700715002,1307.722946,-6.597760565
3.806,619.239,-8.2,2.755979252,1273.298749,-6.677872537
3.068,2277.566,-8.171,2.771580289,1323.512111,-6.75252891
2.324,1992.826,-6.001,2.749201275,1356.977806,-6.714952465
2.525,2199.276,-4.695,2.737991211,1399.092715,-6.613954841
3.277,459.979,-7.481,2.764941651,1352.13703,-6.657307099
3.394,465.374,-5.139,2.796394568,1307.798878,-6.581391744
1.794,2293.24,-5.379,2.74627484,1357.070934,-6.521272157
2.257,464.647,-4.252,2.721811098,1312.449738,-6.407808549
2.573,464.867,-5.827,2.714370543,1270.070601,-6.378768122
2.832,499.758,-7.542,2.720252016,1231.554971,-6.436929716
0.854,2018.151,-5.634,2.626939415,1270.884772,-6.39678323
2.382,430.195,-7.466,2.614692444,1228.850284,-6.450244068
2.072,2196.836,-6.088,2.587557822,1277.249569,-6.432131865
2.696,2178.835,-5.271,2.592979931,1322.328841,-6.374075272
3.634,1824.507,-11.205,2.645030934,1347.437749,-6.615621508
3.357,2123.858,-5.983,2.680629388,1386.258761,-6.583990433
2.761,2152.579,-5.982,2.684647918,1424.574773,-6.553890911
2.772,2383.121,-7.569,2.689015522,1472.502085,-6.604646366
2.316,2222.557,-5.592,2.670364746,1510.00483,-6.554014047
3.804,429.808,-5.733,2.727046509,1455.994989,-6.512963345
2.82,2055.003,-11.118,2.731694183,1485.945389,-6.743215178
0.586,1943.695,-4.351,2.624409474,1508.83287,-6.623604419
2.775,1857.565,-11.548,2.631939001,1526.269476,-6.869824198
2.573,2200.194,-5.872,2.628992051,1559.965703,-6.819932988
2.468,2049.036,-10.608,2.620942448,1584.419218,-7.009336339
3.671,2039.306,-11.761,2.673445326,1607.163557,-7.246919522
2.716,2504.276,-8.823,2.675573059,1652.019179,-7.325723546
2.308,2346.442,-8.781,2.657194406,1686.74032,-7.398487368
3.579,2163.413,-5.967,2.703284686,1710.573954,-7.326913
4.538,467.208,-6.056,2.795020452,1648.405656,-7.26336735
3.606,2106.411,-9.037,2.835569429,1671.305923,-7.352048982
2.456,419.278,-6.123,2.816590958,1608.704527,-7.290596533
0.752,527.752,-4.808,2.71336141,1554.656901,-7.166466707
3.143,1932.372,-11.175,2.734843339,1573.542656,-7.366893371
3.554,469.947,-6.393,2.775801172,1518.362873,-7.318198703
3.065,446.74,-4.817,2.790261114,1464.781729,-7.193138768
3.469,2226.452,-5.76,2.824198058,1502.865243,-7.121481829
3.12,1943.333,-5.917,2.838988155,1524.888631,-7.061257738
3.478,489.941,-7.145,2.870938747,1473.141249,-7.065444851
4.288,652.753,-9.65,2.94179181,1432.121837,-7.194672608
3.018,2380.362,-9.914,2.94560222,1479.533845,-7.330638978
1.22,455.748,-4.42,2.859322109,1428.344553,-7.185107029
3.255,803.486,-8.715,2.879106003,1397.101625,-7.261601678
3.3,482.834,-5.821,2.900150703,1351.388244,-7.189571594
2.534,2281.828,-5.551,2.881843168,1397.910232,-7.107643014
2.211,435.619,-8.546,2.848301009,1349.79567,-7.179560863
2.731,2006.831,-6.045,2.842435959,1382.647437,-7.12283282
1.494,481.631,-4.717,2.775014161,1337.596615,-7.002541179
2.03,2093.015,-6.703,2.737763453,1375.367534,-6.98756412
-0.28,519.515,-6.948,2.58687528,1332.574907,-6.985585914
3.271,2278.281,-9.584,2.621081516,1379.860212,-7.115506618
3.541,507.603,-8.171,2.66707744,1336.247351,-7.168281288
2.257,2136.847,-7.365,2.646573568,1376.277334,-7.178117223
2.453,2271.672,-10.383,2.63689489,1421.047067,-7.338361362
2.082,2176.475,-4.915,2.609150146,1458.818464,-7.217193294
3.317,2331.411,-11.196,2.644542638,1502.448091,-7.416133629
2.585,441.059,-5.485,2.641565506,1449.378636,-7.319576948
2.041,2221.316,-4.774,2.611537231,1487.975504,-7.1922981
3.795,717.337,-8.282,2.670710369,1449.443579,-7.246783195
2.972,542.804,-5.914,2.685774851,1404.1116,-7.180144036
0.67,511.722,-5.668,2.584986108,1359.49212,-7.104536834
2.017,452.589,-6.377,2.556586803,1314.146964,-7.068159992
4,2196.518,-9.074,2.628757463,1358.265516,-7.168451992
1.734,615.929,-5.528,2.58401959,1321.14869,-7.086429393
3.402,2089.428,-6.635,2.62491861,1359.562656,-7.063857923
2.436,2203.523,-6.348,2.61547268,1401.760673,-7.028065027
2.769,397.098,-5.333,2.623149046,1351.527539,-6.943311776
4.037,572.071,-8.314,2.693841593,1312.554712,-7.011846187
2.857,2266.481,-6.932,2.701999514,1360.251027,-7.007853878
3.095,2292.055,-8.428,2.721649538,1406.841225,-7.078861184
2.73,434.191,-5.568,2.722067061,1358.208714,-7.003318125
2.355,1989.001,-5.684,2.703713708,1389.748328,-6.937352218
3.597,2111.576,-6.778,2.748378023,1425.839712,-6.929384607
4.22,2013.829,-10.825,2.821959122,1455.239176,-7.124165377
2.854,2276.156,-11.175,2.823561166,1496.285017,-7.326707108
2.986,2379.626,-6.62,2.831683107,1540.452067,-7.291371753
2.004,473.758,-4.445,2.790298952,1487.117363,-7.149053165
2.195,440.589,-5.259,2.760534004,1434.790945,-7.054550507
3.461,2278.46,-11.493,2.795557304,1476.974398,-7.276472982
2.641,2141.207,-6.186,2.787829439,1510.186028,-7.221949332
2.917,2118.037,-7.186,2.794287967,1540.578577,-7.220151866
1.745,509.995,-5.026,2.741823569,1489.049398,-7.110444273
2.674,2076.17,-6.098,2.73843239,1518.405428,-7.059822059
1.996,493.315,-5.575,2.701310771,1467.150906,-6.985580956
3.332,502.565,-8.043,2.732845232,1418.921611,-7.038451908
3.659,490.71,-5.648,2.77915297,1372.511031,-6.968929313
2.96,2332.889,-5.979,2.788195322,1420.529929,-6.919432847
1.771,1974.498,-6.919,2.737335556,1448.228333,-6.919411205
1.906,1999.584,-5.699,2.695768778,1475.796116,-6.858390645
2.136,1999.467,-6.286,2.667780339,1501.97966,-6.829771112
0.057,671.687,-8.836,2.537241322,1460.465027,-6.930082557
2.435,2104.824,-7.907,2.532129256,1492.682976,-6.978928429
4.254,2159.448,-6.596,2.618222793,1526.021227,-6.959782007
2.78,2110.692,-5.517,2.626311654,1555.254766,-6.887642907
1.807,505.876,-4.966,2.585346071,1502.785827,-6.791560762
2.462,2349.283,-10.032,2.579178767,1545.110686,-6.953582724
1.881,535.876,-5.525,2.544269829,1494.648952,-6.882153587
3.153,2199.419,-10.099,2.574706338,1529.887454,-7.042995908
2.647,1954.501,-5.656,2.578321021,1551.118131,-6.973646113
2.643,2020.972,-6.66,2.58155497,1574.610825,-6.957963807
0.822,382.174,-5.388,2.493577221,1514.988984,-6.879465617
2.032,2036.983,-5.613,2.47049836,1541.088684,-6.816142336
3.596,2189.272,-11.982,2.526773442,1573.49785,-7.074435219
2.759,1965.826,-5.195,2.53838477,1593.114258,-6.980463458
2.704,2198.469,-6.287,2.546665532,1623.381995,-6.945790285
0.947,583.244,-7.268,2.466682255,1571.375095,-6.961900771
1.322,1991.28,-6.71,2.409448142,1592.37034,-6.949305732
2.436,446.978,-5.496,2.410775735,1535.100723,-6.876640446
2.458,2146.56,-11.412,2.413136948,1565.673687,-7.103408423
2.245,1949.717,-5.574,2.404730101,1584.875853,-7.026938002
2.357,467.39,-5.215,2.402343596,1529.00156,-6.936341102
1.885,427.159,-5.275,2.376476416,1473.909432,-6.853274047
0.887,1937.282,-4.834,2.302002595,1497.078061,-6.752310345
2.555,1743.711,-7.629,2.314652466,1509.409707,-6.796144827
3.739,1955.037,-7.127,2.385869842,1531.691072,-6.812687586
1.234,2113.322,-5.414,2.32827635,1560.772619,-6.742753207
1.203,2195.8,-6.394,2.272012533,1592.523988,-6.725315546
2.827,569.411,-6.979,2.299761906,1541.368338,-6.737999769
-0.179,510.067,-5.302,2.175823811,1489.803271,-6.666199781
2.202,403.953,-4.949,2.17713262,1435.510758,-6.580339792
1.965,1929.537,-5.494,2.166525989,1460.21207,-6.526022802
3.532,2212.508,-11.591,2.23479969,1497.826866,-6.779271662
3.931,1952.956,-12.157,2.319609705,1520.583323,-7.048158079
2.428,752.249,-5.985,2.32502922,1482.166607,-6.995000175
2.056,2087.753,-5.9,2.311577759,1512.445927,-6.940250166
2.45,2191.207,-6.226,2.318498871,1546.38398,-6.904537658
3.496,2086.838,-8.697,2.377373927,1573.406681,-6.994160775
2.178,2278.392,-5.252,2.367405231,1608.655947,-6.907052736
2.761,422.071,-5.128,2.38708497,1549.3267,-6.818100099
2.785,415.589,-6.444,2.406980721,1492.639815,-6.799395094
2.564,456.367,-4.625,2.414831685,1440.826174,-6.69067534
2.295,603.603,-7.294,2.408840101,1398.965015,-6.720841573
2.354,2136.598,-11.434,2.406098096,1435.846665,-6.956499494
1.756,438.693,-5.557,2.373593191,1385.988981,-6.886524519
3.232,2329.96,-6.617,2.416513531,1433.187532,-6.873048293
2.116,450.224,-4.358,2.401487855,1384.039356,-6.747295879
2.518,434.906,-4.952,2.407313462,1336.582688,-6.657531085
4.845,478.292,-7.069,2.529197789,1293.668153,-6.678104531
1.534,439.61,-7.365,2.4794379,1250.965246,-6.712449304
1.623,2380.919,-6.663,2.436616005,1307.462934,-6.709976839
2.863,2158.707,-6.215,2.457935204,1350.025137,-6.685227997
1.529,2072.036,-5.806,2.411488444,1386.12568,-6.641266597
2.598,2154.763,-6.045,2.420814022,1424.557546,-6.611453267
2.857,508.597,-7.833,2.442623321,1378.759519,-6.672530604
2.314,2091.382,-7.955,2.436192155,1414.390643,-6.736654074
1.679,621.979,-5.568,2.398332547,1374.770061,-6.67822137
3.293,1985.926,-12.163,2.44306592,1405.327858,-6.952460301
0.89,2089.315,-5.105,2.365412624,1439.527215,-6.860087286
2.156,1928.355,-5.62,2.354941993,1463.968604,-6.798082922
3.051,2200.958,-7.642,2.389744893,1500.818074,-6.840278776
3.057,522.029,-8.047,2.423107648,1451.87862,-6.900614837
3.543,420.967,-6.653,2.479102266,1400.333039,-6.888234095
3.495,2124.665,-7.646,2.529897153,1436.549637,-6.926122391
1.954,366.528,-4.014,2.501102295,1383.048555,-6.780516271
2.553,506.459,-7.538,2.50369718,1339.219078,-6.818390457
3.363,407.503,-3.992,2.546662321,1292.633274,-6.677070935
1.534,546.633,-5.435,2.496029205,1255.33326,-6.614967388
2.682,409.273,-4.103,2.505327745,1213.030247,-6.489369018
4.131,2241.224,-12.991,2.586611358,1264.439935,-6.814450568
2.825,2132.786,-5.699,2.59853079,1307.857238,-6.758678039
1.013,484.978,-7.928,2.51925425,1266.713276,-6.817144137
2.097,2049.471,-6.284,2.498141538,1305.851162,-6.79048693
2.62,435.125,-4.877,2.504234461,1262.314854,-6.694812584
2.951,2325.35,-7.768,2.526572738,1315.466611,-6.748471955
2.657,535.688,-5.989,2.533094101,1276.477681,-6.710498357
0.714,2102.479,-5.515,2.442139396,1317.777747,-6.650723439
3.373,2343.211,-10.993,2.488682426,1369.049409,-6.867837267
3.588,428.62,-5.318,2.543648305,1322.027939,-6.790345404
3.377,2187.093,-12.072,2.58531589,1365.281192,-7.054428134
3.345,700.768,-6.945,2.623300095,1332.055532,-7.048956727
3.426,2062.112,-5.944,2.66343509,1368.558356,-6.993708891
2.755,2058.481,-8.102,2.668013336,1403.054488,-7.049123446
3.43,2187.618,-6.545,2.706112669,1442.282664,-7.023917274
1.869,464.55,-4.372,2.664257036,1393.39603,-6.89132141
2.556,462.991,-5.814,2.658844184,1346.875779,-6.83745534
2.444,485.109,-6.598,2.648101975,1303.78744,-6.825482573
2.504,353.558,-4.919,2.640896876,1256.275968,-6.730158444
0.912,575.199,-6.321,2.554452032,1222.22212,-6.709700522
2.333,423.194,-4.998,2.54337943,1182.270714,-6.624115496
1.079,1997.181,-5.03,2.470160459,1223.016228,-6.544409721
2.631,424.116,-6.987,2.478202436,1183.071217,-6.566539235
2.46,444.806,-6.984,2.477292314,1146.157956,-6.587412273
1.215,474.079,-4.992,2.414177698,1112.554008,-6.507641659
2.412,493.231,-5.817,2.414068814,1081.587858,-6.473109576
1.706,1988.639,-6.479,2.378665373,1126.940415,-6.473404098
3.482,591.397,-6.862,2.433832104,1100.163244,-6.492833893
2.451,464.799,-7.722,2.434690499,1068.395032,-6.554292198
2.294,2531.25,-8.318,2.427655974,1141.53778,-6.642477588
1.946,573.567,-5.656,2.403573175,1113.139241,-6.593153709
1.881,2107.271,-5.048,2.377444517,1162.845829,-6.515896023
1.857,531.188,-5.895,2.351422291,1131.262938,-6.484851222
0.614,1949.123,-5.175,2.264551176,1172.155941,-6.419358661
2.232,472.002,-4.693,2.262923617,1137.148244,-6.333040728
3.893,2110.34,-12.126,2.344427437,1185.807832,-6.622688692
3.286,1968.783,-8.989,2.391506065,1224.95659,-6.741004257
2.656,705.851,-5.836,2.404730761,1199.00131,-6.695754044
2.304,2013.01,-6.52,2.399694223,1239.701745,-6.686966342
2.806,580.358,-5.453,2.420009512,1206.734558,-6.625268025
2.566,456.421,-5.185,2.427309037,1169.21888,-6.553254624
1.855,394.407,-4.446,2.398693585,1130.478286,-6.447891892
2.275,504.295,-7.007,2.392508906,1099.169122,-6.475847298
3.148,2196.125,-10.522,2.43028346,1154.016915,-6.678154933
1.71,475.121,-4.514,2.394269287,1120.07212,-6.569947186
3.187,2097.541,-5.374,2.433905823,1168.945564,-6.510149827
2.992,877.269,-7.63,2.461810532,1154.361735,-6.566142336
1.871,496.856,-5.202,2.432270005,1121.486449,-6.497935219
2.094,2249.914,-6.524,2.415356505,1177.907826,-6.499238458
3.012,1999.561,-6.894,2.44518868,1218.990485,-6.518976535
3.217,475.687,-5.778,2.483779246,1181.825311,-6.481927708
1.472,751.949,-4.858,2.433190283,1160.331495,-6.400731323
2.741,584.779,-5.994,2.448580769,1131.55387,-6.380394757
1.893,2001.297,-6.158,2.420801731,1175.041027,-6.369275019
3.081,457.74,-7.577,2.453811644,1139.175976,-6.429661268
1.715,1977.645,-5.388,2.416871062,1181.099427,-6.377578205
2.485,493.134,-4.727,2.420277509,1146.701155,-6.295049294
1.85,2040.398,-5.052,2.391763633,1191.385998,-6.23289683
3.082,446.462,-4.579,2.426275452,1154.139798,-6.150201988
2.146,442.587,-6.619,2.412261679,1118.562158,-6.173641889
3.376,487.318,-6.387,2.460448595,1086.99995,-6.184309794
1.29,382.911,-4.685,2.401926165,1051.795502,-6.109344305
0.323,2036.84,-5.172,2.297979857,1101.047727,-6.062477089
3.059,515.757,-7.406,2.336030864,1071.783191,-6.129653235
1.74,2404.431,-9.221,2.306229321,1138.415581,-6.284220573
2.134,569.098,-5.037,2.297617855,1109.949702,-6.221859544
1.779,2099.891,-5.773,2.271686962,1159.446767,-6.199416567
3.064,2165.071,-11.283,2.311302614,1209.727979,-6.453595739
2.674,2248.719,-6.506,2.329437483,1261.67753,-6.456215952
2.29,599.588,-4.897,2.327465609,1228.573053,-6.378255154
2.202,533.7,-5.342,2.321192329,1193.829401,-6.326442397
2.853,614.665,-9.752,2.347782712,1164.871181,-6.497720277
2.289,639.882,-6.321,2.344843577,1138.621722,-6.488884263
2.393,2299.443,-5.296,2.347251398,1196.662786,-6.42924005
1.093,594.847,-5.812,2.284538828,1166.571996,-6.398378047
2.756,2417.434,-9.391,2.308111887,1229.115097,-6.548009145
3.611,1419.204,-7.693,2.373256292,1238.619542,-6.605258688
3.617,668.986,-6.296,2.435443478,1210.137865,-6.589795753
3.064,383.667,-4.407,2.466871304,1168.814321,-6.480655966
3.086,2223.377,-11.329,2.497827739,1221.542455,-6.723073167
2.523,438.625,-4.602,2.499086352,1182.396583,-6.617019509
2.637,2001.96,-5.853,2.505982034,1223.374753,-6.578818534
4.121,628.247,-5.412,2.586732932,1193.618366,-6.520477607
1.615,1905.272,-5.969,2.538146286,1229.201047,-6.492903727
2.879,2146.181,-5.998,2.555188971,1275.050045,-6.46815854
2.989,2099.822,-11.278,2.576879523,1316.288643,-6.708650613
3.814,588.264,-7.448,2.638735547,1279.887411,-6.745618083
3.417,512.291,-6.007,2.677648769,1241.50759,-6.708687178
2.209,428.843,-5.663,2.654216331,1200.874361,-6.656402819
3.976,534.153,-7.332,2.720305514,1167.538293,-6.690182679
2.833,1754.11,-8.438,2.725940239,1196.866878,-6.777573545
2.799,2395.161,-6.178,2.729593227,1256.781584,-6.747594867
2.763,2264.977,-6.09,2.731263565,1307.191355,-6.714715124
2.849,333.934,-5.382,2.737150387,1258.528487,-6.648079368
4.642,413.425,-5.323,2.832392868,1216.273313,-6.581825399
3.145,2223.417,-11.889,2.848023224,1266.630497,-6.847184129
2.368,2428.072,-9.701,2.824022063,1324.702572,-6.989874923
2.558,2354.635,-8.83,2.81072096,1376.199194,-7.081881177
3.447,2232.235,-6.746,2.842534912,1419.000984,-7.065087118
3.169,1980.919,-11.114,2.858858166,1447.096885,-7.267532762
2.963,2082.811,-5.652,2.864065258,1478.882591,-7.186756124
1.292,682.949,-5.517,2.785461995,1439.085911,-7.103268318
1.719,1968.604,-4.911,2.732138895,1465.561815,-6.993654902
1.615,665.79,-4.355,2.676281951,1425.573225,-6.861722157
2.312,2100.339,-8.556,2.658067853,1459.311513,-6.946436049
3.653,548.687,-7.583,2.70781446,1413.780288,-6.978264246
3.488,645.807,-10.224,2.746823737,1375.381623,-7.140551034
2.576,592.818,-9.023,2.738282551,1336.253442,-7.234673482
3.682,381,-7.669,2.785468423,1288.49077,-7.256389808
2.771,460.474,-6.034,2.784745002,1247.089932,-7.195270318
1.664,503.602,-6.149,2.728707752,1209.915535,-7.142956802
3.059,420.49,-5.474,2.745222364,1170.444258,-7.059508962
2.497,547.608,-5.407,2.732811246,1139.302445,-6.976883514
3.022,452.357,-8.506,2.747270684,1104.955173,-7.053339338
1.82,459.915,-5.517,2.70090715,1072.703164,-6.976522371
2.391,2167.094,-10.056,2.685411792,1127.422706,-7.130496253
1.56,1986.019,-7.355,2.629141202,1170.352521,-7.14172144
2.913,345.078,-4.649,2.643334142,1129.088795,-7.017085368
2.59,1948.153,-5.267,2.640667435,1170.042005,-6.9295811
2.597,504.185,-6.637,2.638484063,1136.749155,-6.914952045
3.308,2064.433,-5.967,2.67195986,1183.133347,-6.867554442
3.517,2313.002,-8.499,2.714211867,1239.62678,-6.94912672
2.866,470.888,-6.491,2.721801274,1201.189841,-6.926220384
3.273,2115.629,-6.58,2.74936121,1246.911799,-6.908909365
3.723,457.271,-5.605,2.79804315,1207.429759,-6.843713897
1.531,398.445,-6.387,2.734690992,1166.980521,-6.820878202
2.599,2153.711,-6.589,2.727906443,1216.317045,-6.809284292
2.403,1354.988,-7.554,2.71166112,1223.250593,-6.846520077
2.752,2041.464,-8.246,2.713678064,1264.161263,-6.916494073
2.807,493.271,-6.048,2.718344161,1225.61675,-6.87306937
3.762,2349.021,-6.811,2.770526953,1281.786962,-6.869965901
3.605,581.74,-5.684,2.812250605,1246.784614,-6.810667606
1.434,2114.227,-5.626,2.743338075,1290.156733,-6.751434226
2.811,770.009,-6.635,2.746721171,1264.149347,-6.745612515
2.931,384.001,-4.527,2.755935113,1220.141929,-6.634681889
3.345,2256.598,-13.26,2.785388357,1271.964733,-6.965947794
2.949,636.089,-5.493,2.793568939,1240.170946,-6.892300405
3.601,2390.715,-5.864,2.833940492,1297.698149,-6.840885384
2.527,366.986,-4.386,2.818593468,1251.162542,-6.718141115
2.963,545.57,-7.565,2.825813794,1215.882914,-6.760484059
3.264,383.508,-5.046,2.847723105,1174.264169,-6.674759857
1.959,493.639,-7.38,2.803286949,1140.23291,-6.710021864
2.253,548.716,-6.28,2.775772602,1110.657065,-6.68852077
3.911,2343.456,-10.484,2.832533972,1172.297012,-6.878294732
2.463,2079.086,-5.435,2.814057273,1217.636461,-6.806129995
2.575,2337.575,-10.412,2.80210441,1273.633388,-6.986423496
3.004,1922.215,-9.302,2.812199189,1306.062469,-7.102202321
2.218,2229.326,-4.825,2.78248923,1352.225645,-6.988342205
2.021,2186.071,-5.631,2.744414768,1393.917913,-6.920475095
1.125,410.603,-3.845,2.66344403,1344.752167,-6.76670134
2.046,1961.521,-6.449,2.632571828,1375.590609,-6.750816273
1.695,558.7,-7.172,2.585693237,1334.746078,-6.771875459
3.262,415.505,-7.106,2.619508575,1288.784024,-6.788581686
2.786,616.774,-7.894,2.627833146,1255.183523,-6.843852602
1.39,640.982,-4.773,2.565941489,1224.473447,-6.740309972
3.697,2250.094,-12.908,2.622494415,1275.754475,-7.048694473
3.533,498.71,-9.699,2.668019694,1236.902251,-7.18120975
3.271,466.195,-5.901,2.698168709,1198.366888,-7.117199262
2.989,1965.783,-5.872,2.712710274,1236.737694,-7.054939299
2.346,2079.224,-6.52,2.69437476,1278.862009,-7.028192334
1.143,460.853,-4.643,2.616806022,1237.961559,-6.908932717
3.455,1895.262,-8.602,2.658715721,1270.826581,-6.993586081
2.66,2092.455,-6.418,2.658779935,1311.908002,-6.964806777
3.466,2223.079,-11.163,2.699140938,1357.466552,-7.174716439
2.071,2128.002,-6.39,2.667733891,1395.993324,-7.135480617
-0.349,484.398,-5.624,2.516897197,1350.413558,-7.059906586
2.924,1862.862,-6.169,2.537252337,1376.03598,-7.015361256
4.019,2094.097,-8.642,2.61133972,1411.939031,-7.096693194
1.17,535.725,-3.742,2.539272734,1368.12833,-6.928958534
